Date,Year,Month,Day,Open Price,Low Price,High Price,AVG Price,Close Price,Volume,Company Name
2022-10-13,2022,October,13,167.1,166.82,175.04,170.93,174.61,8412881.0,Pepsi
2022-10-14,2022,October,14,175.98,169.99,176.258,173.12400000000002,170.19,5939034.0,Pepsi
2022-10-17,2022,October,17,172.27,171.07,173.59,172.32999999999998,172.73,6401844.0,Pepsi
2022-10-18,2022,October,18,174.82,173.41,176.91,175.16,175.06,4547398.0,Pepsi
2022-10-19,2022,October,19,174.82,172.33,175.84,174.085,173.36,5200248.0,Pepsi
2022-10-20,2022,October,20,174.2,171.11,174.36,172.735,171.46,4313954.0,Pepsi
2022-10-21,2022,October,21,171.2,170.58,173.685,172.1325,173.06,5071500.0,Pepsi
2022-10-24,2022,October,24,174.81,174.67,177.98,176.325,177.68,5316608.0,Pepsi
2022-10-25,2022,October,25,178.12,176.61,178.87,177.74,178.27,5220027.0,Pepsi
2022-10-26,2022,October,26,179.26,178.32,180.9,179.61,179.07,5138962.0,Pepsi
2022-10-27,2022,October,27,180.37,178.57,180.93,179.75,178.88,5424089.0,Pepsi
2022-10-28,2022,October,28,179.7,179.48,182.93,181.20499999999998,182.23,6715501.0,Pepsi
2022-10-31,2022,October,31,181.18,180.54,182.98,181.76,181.58,4877164.0,Pepsi
2022-11-01,2022,November,1,180.94,179.89,182.8101,181.35005,180.76,4084681.0,Pepsi
2022-11-02,2022,November,2,180.78,178.17,183.58,180.875,178.24,4970857.0,Pepsi
2022-11-03,2022,November,3,176.78,176.53,178.9034,177.7167,177.78,3753759.0,Pepsi
2022-11-04,2022,November,4,177.92,176.53,179.79,178.16,178.78,3922495.0,Pepsi
2022-11-07,2022,November,7,179.52,178.83,180.62,179.72500000000002,180.21,3246087.0,Pepsi
2022-11-08,2022,November,8,180.44,178.8,182.11,180.455,180.71,3724937.0,Pepsi
2022-11-09,2022,November,9,179.95,178.4,181.07,179.735,178.55,4723633.0,Pepsi
2022-11-10,2022,November,10,182.65,178.56,182.92,180.74,181.7,6704136.0,Pepsi
2022-11-11,2022,November,11,181.13,175.44,181.69,178.565,178.05,7390702.0,Pepsi
2022-11-14,2022,November,14,178.67,176.5,179.18,177.84,176.73,5633044.0,Pepsi
2022-11-15,2022,November,15,178.04,175.42,178.7,177.06,177.19,5153752.0,Pepsi
2022-11-16,2022,November,16,178.3,177.72,179.63,178.675,178.33,4701109.0,Pepsi
2022-11-17,2022,November,17,177.49,177.43,180.16,178.79500000000002,180.03,3921298.0,Pepsi
2022-11-18,2022,November,18,180.21,180.02,181.84,180.93,181.33,4498176.0,Pepsi
2022-11-21,2022,November,21,182.27,182.09,185.13,183.61,184.82,4397577.0,Pepsi
2022-11-22,2022,November,22,185.81,184.37,186.62,185.495,184.84,4109601.0,Pepsi
2022-11-23,2022,November,23,185.0,184.5,186.08,185.29000000000002,185.08,2511122.0,Pepsi
2022-11-25,2022,November,25,184.58,183.94,185.0,184.47,184.11,1836993.0,Pepsi
2022-11-28,2022,November,28,184.4,183.51,185.4925,184.50125,183.89,6411433.0,Pepsi
2022-11-29,2022,November,29,183.3,181.02,183.42,182.22,182.59,4375521.0,Pepsi
2022-11-30,2022,November,30,181.9,180.24,185.7,182.97,185.51,7915639.0,Pepsi
2022-12-01,2022,December,1,185.48,184.155,186.33,185.2425,185.9,4683431.0,Pepsi
2022-12-02,2022,December,2,184.0,183.8394,186.31,185.0747,185.69,3547756.0,Pepsi
2022-12-05,2022,December,5,183.43,182.32,183.94,183.13,183.12,4083270.0,Pepsi
2022-12-06,2022,December,6,183.75,180.695,184.29,182.4925,181.63,5835166.0,Pepsi
2022-12-07,2022,December,7,181.81,180.69,182.45,181.57,182.18,4241812.0,Pepsi
2022-12-08,2022,December,8,181.81,181.26,183.98,182.62,183.78,3800879.0,Pepsi
2022-12-09,2022,December,9,184.21,183.05,184.21,183.63,183.1,3116234.0,Pepsi
2022-12-12,2022,December,12,184.18,182.355,184.18,183.26749999999998,183.97,4691428.0,Pepsi
2022-12-13,2022,December,13,186.48,182.94,186.84,184.89,183.87,5634889.0,Pepsi
2022-12-14,2022,December,14,184.07,182.13,185.88,184.005,183.36,5392483.0,Pepsi
2022-12-15,2022,December,15,181.98,178.39,182.712,180.551,180.25,6128214.0,Pepsi
2022-12-16,2022,December,16,180.08,178.48,181.19,179.83499999999998,180.34,15708093.0,Pepsi
2022-12-19,2022,December,19,180.86,180.35,183.47,181.91,181.34,4447962.0,Pepsi
2022-12-20,2022,December,20,181.815,180.64,182.25,181.445,181.23,3249006.0,Pepsi
2022-12-21,2022,December,21,181.55,181.4,183.68,182.54000000000002,182.5,4237039.0,Pepsi
2022-12-22,2022,December,22,181.86,178.9166,182.05,180.48329999999999,181.09,4305729.0,Pepsi
2022-12-23,2022,December,23,180.91,180.45,182.55,181.5,182.26,2197807.0,Pepsi
2022-12-27,2022,December,27,183.282,182.27,183.61,182.94,183.07,3045045.0,Pepsi
2022-12-28,2022,December,28,184.1,181.64,184.5442,183.0921,181.75,2694335.0,Pepsi
2022-12-29,2022,December,29,181.92,181.89,182.86,182.375,181.98,2549240.0,Pepsi
2022-12-30,2022,December,30,181.38,179.29,181.96,180.625,180.66,3136222.0,Pepsi
2023-01-03,2023,January,3,180.59,176.57,180.75,178.66,179.41,5137404.0,Pepsi
2023-01-04,2023,January,4,179.41,177.55,180.54,179.04500000000002,178.97,4771321.0,Pepsi
2023-01-05,2023,January,5,177.96,176.86,178.77,177.815,177.1,3647074.0,Pepsi
2023-01-06,2023,January,6,178.81,178.8,181.83,180.315,181.1,3713163.0,Pepsi
2023-01-09,2023,January,9,180.44,178.81,182.77,180.79000000000002,179.33,3319247.0,Pepsi
2023-01-10,2023,January,10,178.79,177.09,179.53,178.31,177.85,3817303.0,Pepsi
2023-01-11,2023,January,11,179.39,175.68,179.71,177.695,178.05,4370110.0,Pepsi
2023-01-12,2023,January,12,177.66,175.32,178.37,176.845,175.78,4246606.0,Pepsi
2023-01-13,2023,January,13,175.4,174.165,175.73,174.9475,175.24,4720397.0,Pepsi
2023-01-17,2023,January,17,176.15,175.49,177.5525,176.52125,176.06,5032644.0,Pepsi
2023-01-18,2023,January,18,175.24,171.33,175.7384,173.5342,171.62,5032620.0,Pepsi
2023-01-19,2023,January,19,171.28,169.4775,172.17,170.82375,169.63,4720383.0,Pepsi
2023-01-20,2023,January,20,168.945,167.46,169.89,168.675,169.88,5779109.0,Pepsi
2023-01-23,2023,January,23,170.01,168.715,170.755,169.735,169.12,5440358.0,Pepsi
2023-01-24,2023,January,24,169.61,168.45,170.87,169.66,170.69,4125624.0,Pepsi
2023-01-25,2023,January,25,170.34,169.34,171.98,170.66,171.93,3852843.0,Pepsi
2023-01-26,2023,January,26,171.635,170.04,171.67,170.855,170.22,4558394.0,Pepsi
2023-01-27,2023,January,27,169.77,168.58,170.23,169.405,169.62,5451407.0,Pepsi
2023-01-30,2023,January,30,169.78,169.14,171.455,170.2975,169.48,5191504.0,Pepsi
2023-01-31,2023,January,31,170.2,169.32,171.07,170.195,171.02,4665460.0,Pepsi
2023-02-01,2023,February,1,170.88,169.51,172.32,170.915,171.56,4147699.0,Pepsi
2023-02-02,2023,February,2,169.46,168.5101,170.56,169.53505,169.97,5653796.0,Pepsi
2023-02-03,2023,February,3,170.955,167.05,171.29,169.17000000000002,169.12,5308238.0,Pepsi
2023-02-06,2023,February,6,169.74,169.59,172.38,170.985,171.82,5640124.0,Pepsi
2023-02-07,2023,February,7,170.29,169.26,172.03,170.64499999999998,171.56,6044700.0,Pepsi
2023-02-08,2023,February,8,171.0,170.24,171.33,170.78500000000003,171.16,5687332.0,Pepsi
2023-02-09,2023,February,9,175.3199,172.04,176.49,174.265,172.78,9619391.0,Pepsi
2023-02-10,2023,February,10,173.12,172.65,176.59,174.62,176.2,6176023.0,Pepsi
2023-02-13,2023,February,13,176.26,176.04,178.225,177.1325,177.77,5205130.0,Pepsi
2023-02-14,2023,February,14,177.1,174.79,177.245,176.01749999999998,175.77,5203003.0,Pepsi
2023-02-15,2023,February,15,175.0,174.59,176.05,175.32,176.01,4125761.0,Pepsi
2023-02-16,2023,February,16,174.74,174.54,176.9,175.72,175.51,4973168.0,Pepsi
2023-02-17,2023,February,17,175.155,174.83,176.42,175.625,176.28,3952139.0,Pepsi
2023-02-21,2023,February,21,175.58,174.67,177.41,176.04,176.18,5797271.0,Pepsi
2023-02-22,2023,February,22,176.72,175.77,177.43,176.60000000000002,176.12,5299484.0,Pepsi
2023-02-23,2023,February,23,176.66,174.99,176.99,175.99,176.31,3801421.0,Pepsi
2023-02-24,2023,February,24,175.46,174.29,176.33,175.31,175.96,2959174.0,Pepsi
2023-02-27,2023,February,27,176.97,175.65,177.25,176.45,175.91,3208625.0,Pepsi
2023-02-28,2023,February,28,174.88,173.195,175.06,174.1275,173.53,4317286.0,Pepsi
2023-03-01,2023,March,1,172.32,169.12,172.46,170.79000000000002,171.33,5359107.0,Pepsi
2023-03-02,2023,March,2,170.51,169.78,173.76,171.76999999999998,173.32,4476403.0,Pepsi
2023-03-03,2023,March,3,173.0,171.33,173.45,172.39,173.15,3627092.0,Pepsi
2023-03-06,2023,March,6,172.22,172.22,173.66,172.94,173.5,3611369.0,Pepsi
2023-03-07,2023,March,7,173.67,171.87,174.255,173.0625,172.64,4095127.0,Pepsi
2023-03-08,2023,March,8,172.68,171.78,173.36,172.57,173.11,2920414.0,Pepsi
2023-03-09,2023,March,9,173.62,171.2,174.36,172.78,171.8,4042139.0,Pepsi
2023-03-10,2023,March,10,172.53,170.96,174.24,172.60000000000002,172.03,4129912.0,Pepsi
2023-03-13,2023,March,13,172.76,172.61,177.23,174.92000000000002,173.71,8265278.0,Pepsi
2023-03-14,2023,March,14,172.49,171.57,173.81,172.69,173.53,6480773.0,Pepsi
2023-03-15,2023,March,15,173.53,173.185,176.66,174.9225,176.63,7099919.0,Pepsi
2023-03-16,2023,March,16,176.61,175.32,177.0,176.16,176.51,4734372.0,Pepsi
2023-03-17,2023,March,17,176.51,174.23,176.69,175.45999999999998,175.13,8854570.0,Pepsi
2023-03-20,2023,March,20,176.5,175.51,177.68,176.595,177.59,4366983.0,Pepsi
2023-03-21,2023,March,21,177.66,176.28,178.17,177.225,178.01,3812191.0,Pepsi
2023-03-22,2023,March,22,177.84,176.42,179.37,177.89499999999998,176.51,4380780.0,Pepsi
2023-03-23,2023,March,23,176.06,175.02,177.22,176.12,175.65,4655692.0,Pepsi
2023-03-24,2023,March,24,176.53,176.39,179.34,177.865,179.09,3713938.0,Pepsi
2023-03-27,2023,March,27,179.575,179.31,180.65,179.98000000000002,179.49,4078583.0,Pepsi
2023-03-28,2023,March,28,179.33,179.33,180.46,179.895,179.43,2850005.0,Pepsi
2023-03-29,2023,March,29,180.65,179.985,180.91,180.4475,180.67,4495971.0,Pepsi
2023-03-30,2023,March,30,181.0,180.075,181.33,180.7025,180.83,2742969.0,Pepsi
2023-03-31,2023,March,31,182.16,181.32,182.49,181.905,182.3,4480030.0,Pepsi
2023-04-03,2023,April,3,181.9,180.4,182.76,181.57999999999998,182.5,3902505.0,Pepsi
2023-04-04,2023,April,4,182.18,181.1,183.36,182.23000000000002,181.85,3306483.0,Pepsi
2023-04-05,2023,April,5,183.25,183.0604,184.96,184.0102,183.64,3826373.0,Pepsi
2023-04-06,2023,April,6,183.302,183.1,184.74,183.92000000000002,184.36,3389758.0,Pepsi
2023-04-10,2023,April,10,183.83,181.69,183.895,182.79250000000002,183.2,2408256.0,Pepsi
2023-04-11,2023,April,11,183.42,182.76,183.88,183.32,182.92,3586784.0,Pepsi
2023-04-12,2023,April,12,182.69,182.25,183.78,183.015,182.56,3620885.0,Pepsi
2023-04-13,2023,April,13,182.62,182.105,184.61,183.35750000000002,184.38,4303630.0,Pepsi
2023-04-14,2023,April,14,183.335,182.9201,184.02,183.47005000000001,183.51,2573142.0,Pepsi
2023-04-17,2023,April,17,184.19,183.4808,184.75,184.1154,184.45,3203941.0,Pepsi
2023-04-18,2023,April,18,184.77,183.74,185.2199,184.47995,184.83,2438554.0,Pepsi
2023-04-19,2023,April,19,185.2401,184.255,185.32,184.7875,184.72,2209904.0,Pepsi
2023-04-20,2023,April,20,184.84,184.2,186.035,185.1175,185.33,3868174.0,Pepsi
2023-04-21,2023,April,21,185.99,185.13,186.38,185.755,185.41,3781932.0,Pepsi
2023-04-24,2023,April,24,186.5,185.02,186.57,185.79500000000002,185.5,3540199.0,Pepsi
2023-04-25,2023,April,25,186.56,186.24,190.18,188.21,189.71,6231626.0,Pepsi
2023-04-26,2023,April,26,188.48,187.87,189.42,188.64499999999998,188.54,4424409.0,Pepsi
2023-04-27,2023,April,27,188.18,187.51,189.95,188.73,189.69,4574524.0,Pepsi
2023-04-28,2023,April,28,189.9,189.64,191.62,190.63,190.89,4608944.0,Pepsi
2023-05-01,2023,May,1,190.45,190.28,192.325,191.3025,191.68,3137839.0,Pepsi
2023-05-02,2023,May,2,191.36,189.75,192.5,191.125,192.25,3712247.0,Pepsi
2023-05-03,2023,May,3,192.58,191.78,193.25,192.515,192.18,3389644.0,Pepsi
2023-05-04,2023,May,4,193.08,192.155,193.95,193.0525,193.38,4267611.0,Pepsi
2023-05-05,2023,May,5,192.82,192.39,194.48,193.435,194.27,4146515.0,Pepsi
2023-05-08,2023,May,8,193.4,192.65,194.0,193.325,193.35,2249855.0,Pepsi
2023-05-09,2023,May,9,193.86,192.71,194.67,193.69,194.14,3087644.0,Pepsi
2023-05-10,2023,May,10,194.11,192.6749,195.58,194.12745,194.27,4352899.0,Pepsi
2023-05-11,2023,May,11,194.28,192.9975,195.52,194.25875000000002,195.34,3690431.0,Pepsi
2023-05-12,2023,May,12,195.34,194.95,196.22,195.58499999999998,196.12,2740969.0,Pepsi
2023-05-15,2023,May,15,196.57,194.0,196.88,195.44,194.27,2946589.0,Pepsi
2023-05-16,2023,May,16,194.48,192.54,194.48,193.51,193.43,5803757.0,Pepsi
2023-05-17,2023,May,17,193.31,190.84,193.585,192.2125,192.06,4878900.0,Pepsi
2023-05-18,2023,May,18,191.32,190.41,191.71,191.06,191.56,3709407.0,Pepsi
2023-05-19,2023,May,19,192.46,191.1,192.86,191.98000000000002,191.84,3883181.0,Pepsi
2023-05-22,2023,May,22,191.19,186.41,191.39,188.89999999999998,186.64,5786972.0,Pepsi
2023-05-23,2023,May,23,186.49,184.59,186.63,185.61,186.07,6382250.0,Pepsi
2023-05-24,2023,May,24,186.27,184.37,186.74,185.555,184.89,3721022.0,Pepsi
2023-05-25,2023,May,25,182.7,181.95,184.22,183.08499999999998,183.8,4712884.0,Pepsi
2023-05-26,2023,May,26,183.71,182.395,184.25,183.3225,183.58,4449346.0,Pepsi
2023-05-30,2023,May,30,182.055,180.7,183.09,181.89499999999998,181.61,4331831.0,Pepsi
2023-05-31,2023,May,31,182.86,181.46,184.62,183.04000000000002,182.35,19931685.0,Pepsi
2023-06-01,2023,June,1,182.42,180.8,182.69,181.745,182.19,5277433.0,Pepsi
2023-06-02,2023,June,2,182.02,181.7,184.29,182.995,184.06,4288433.0,Pepsi
2023-06-05,2023,June,5,183.85,183.61,186.17,184.89,184.19,4311675.0,Pepsi
2023-06-06,2023,June,6,184.98,180.43,185.12,182.775,181.56,3975572.0,Pepsi
2023-06-07,2023,June,7,180.71,179.7,181.74,180.72,180.11,5162657.0,Pepsi
2023-06-08,2023,June,8,179.7,179.33,182.3,180.815,182.1,4036711.0,Pepsi
2023-06-09,2023,June,9,181.71,181.0,182.83,181.91500000000002,182.35,3200319.0,Pepsi
2023-06-12,2023,June,12,182.49,180.69,182.73,181.70999999999998,181.9,4207398.0,Pepsi
2023-06-13,2023,June,13,182.13,181.08,182.19,181.635,181.54,2838752.0,Pepsi
2023-06-14,2023,June,14,182.0,181.435,183.65,182.54250000000002,183.17,3559268.0,Pepsi
2023-06-15,2023,June,15,184.26,183.52,186.17,184.845,185.71,4326317.0,Pepsi
2023-06-16,2023,June,16,186.14,185.7,187.585,186.64249999999998,186.04,8925706.0,Pepsi
2023-06-20,2023,June,20,186.54,185.24,187.87,186.555,185.31,4155059.0,Pepsi
2023-06-21,2023,June,21,185.72,184.188,186.88,185.534,185.43,3832395.0,Pepsi
2023-06-22,2023,June,22,186.73,185.87,187.58,186.72500000000002,187.35,3186126.0,Pepsi
2023-06-23,2023,June,23,188.0,185.95,188.0,186.975,186.07,7592675.0,Pepsi
2023-06-26,2023,June,26,186.16,184.1203,186.43,185.27515,184.89,3706278.0,Pepsi
2023-06-27,2023,June,27,184.67,183.96,186.61,185.28500000000003,186.22,5763039.0,Pepsi
2023-06-28,2023,June,28,186.25,183.38,186.74,185.06,183.7,5194077.0,Pepsi
2023-06-29,2023,June,29,183.25,181.39,183.89,182.64,183.88,5770445.0,Pepsi
2023-06-30,2023,June,30,184.04,183.88,185.52,184.7,185.22,7635186.0,Pepsi
2023-07-03,2023,July,3,184.3,183.47,185.64,184.555,185.6,2388969.0,Pepsi
2023-07-05,2023,July,5,185.0,184.97,186.69,185.82999999999998,186.58,5277266.0,Pepsi
2023-07-06,2023,July,6,185.81,184.8925,186.75,185.82125000000002,186.6,5592489.0,Pepsi
2023-07-07,2023,July,7,185.82,183.03,185.88,184.45499999999998,183.08,6310132.0,Pepsi
2023-07-10,2023,July,10,184.07,183.775,185.91,184.8425,184.3,5508816.0,Pepsi
2023-07-11,2023,July,11,184.38,182.415,184.726,183.57049999999998,183.98,3915229.0,Pepsi
2023-07-12,2023,July,12,183.98,182.975,184.61,183.79250000000002,183.17,6080078.0,Pepsi
2023-07-13,2023,July,13,185.8,183.26,188.06,185.66,187.53,8223095.0,Pepsi
2023-07-14,2023,July,14,187.86,187.085,188.625,187.85500000000002,188.21,4467604.0,Pepsi
2023-07-17,2023,July,17,186.34,185.42,187.005,186.21249999999998,185.63,5637931.0,Pepsi
2023-07-18,2023,July,18,185.44,183.82,186.82,185.32,184.45,5684103.0,Pepsi
2023-07-19,2023,July,19,185.0,184.424,186.6,185.512,186.26,4140799.0,Pepsi
2023-07-20,2023,July,20,187.5,186.81,189.99,188.4,189.3,5056531.0,Pepsi
2023-07-21,2023,July,21,190.105,189.3,191.47,190.385,190.16,15022092.0,Pepsi
2023-07-24,2023,July,24,190.59,190.14,191.43,190.785,190.92,4226701.0,Pepsi
2023-07-25,2023,July,25,190.41,190.06,192.01,191.035,191.36,3521616.0,Pepsi
2023-07-26,2023,July,26,191.12,190.06,192.38,191.22,191.6,3898895.0,Pepsi
2023-07-27,2023,July,27,192.0,188.4,192.2925,190.34625,188.53,4141834.0,Pepsi
2023-07-28,2023,July,28,190.14,189.79,191.37,190.57999999999998,190.31,5602369.0,Pepsi
2023-07-31,2023,July,31,189.45,186.85,189.59,188.22,187.46,5688218.0,Pepsi
2023-08-01,2023,August,1,187.49,186.4,188.6,187.5,186.82,2854164.0,Pepsi
2023-08-02,2023,August,2,186.59,186.4,189.97,188.185,188.31,4286293.0,Pepsi
2023-08-03,2023,August,3,188.17,186.97,189.22,188.095,187.12,2857659.0,Pepsi
2023-08-04,2023,August,4,187.12,184.35,188.01,186.18,184.6,4651062.0,Pepsi
2023-08-07,2023,August,7,185.28,185.1,187.21,186.155,186.89,3323542.0,Pepsi
2023-08-08,2023,August,8,187.2,184.03,187.48,185.755,184.44,5018032.0,Pepsi
2023-08-09,2023,August,9,183.88,182.625,185.0,183.8125,183.98,4413095.0,Pepsi
2023-08-10,2023,August,10,184.22,183.53,185.59,184.56,183.75,3727433.0,Pepsi
2023-08-11,2023,August,11,184.0,183.28,184.28,183.78,184.04,2873848.0,Pepsi
2023-08-14,2023,August,14,184.39,183.13,184.86,183.995,183.62,3385717.0,Pepsi
2023-08-15,2023,August,15,183.15,181.13,183.46,182.29500000000002,181.35,3331931.0,Pepsi
2023-08-16,2023,August,16,181.6,180.95,182.95,181.95,181.21,2633918.0,Pepsi
2023-08-17,2023,August,17,181.21,178.32,181.41,179.865,178.45,4503030.0,Pepsi
2023-08-18,2023,August,18,178.46,177.27,179.55,178.41000000000003,178.18,6020451.0,Pepsi
2023-08-21,2023,August,21,177.73,176.23,177.96,177.095,177.05,4284317.0,Pepsi
2023-08-22,2023,August,22,176.18,175.31,176.82,176.065,175.7,3491524.0,Pepsi
2023-08-23,2023,August,23,177.25,176.37,178.28,177.325,178.12,4042732.0,Pepsi
2023-08-24,2023,August,24,178.01,177.1,180.4399,178.76995,177.18,5710041.0,Pepsi
2023-08-25,2023,August,25,178.06,177.84,179.71,178.775,179.42,4710679.0,Pepsi
2023-08-28,2023,August,28,180.82,179.344,181.18,180.262,180.25,3189757.0,Pepsi
2023-08-29,2023,August,29,180.3,179.015,181.22,180.1175,180.93,4368626.0,Pepsi
2023-08-30,2023,August,30,181.46,180.72,182.26,181.49,181.08,3153432.0,Pepsi
2023-08-31,2023,August,31,179.34,177.86,179.63,178.745,177.92,5566735.0,Pepsi
2023-09-01,2023,September,1,178.73,174.6362,178.81,176.7231,175.32,4801361.0,Pepsi
2023-09-05,2023,September,5,175.265,173.645,175.88,174.7625,174.16,5081845.0,Pepsi
2023-09-06,2023,September,6,174.92,173.48,174.99,174.235,174.73,5933800.0,Pepsi
2023-09-07,2023,September,7,175.85,175.21,177.055,176.1325,176.4,4934402.0,Pepsi
2023-09-08,2023,September,8,175.81,175.61,177.15,176.38,176.27,2995127.0,Pepsi
2023-09-11,2023,September,11,176.83,176.83,179.43,178.13,178.93,4512875.0,Pepsi
2023-09-12,2023,September,12,178.74,177.795,178.92,178.3575,178.27,3331234.0,Pepsi
2023-09-13,2023,September,13,178.33,178.21,180.14,179.175,179.68,3781554.0,Pepsi
2023-09-14,2023,September,14,179.94,179.33,181.69,180.51,181.23,4118298.0,Pepsi
2023-09-15,2023,September,15,181.41,179.61,181.82,180.715,179.84,11661176.0,Pepsi
2023-09-18,2023,September,18,181.0,178.43,181.0,179.715,179.38,3182752.0,Pepsi
2023-09-19,2023,September,19,178.86,177.3,179.13,178.215,178.32,3369556.0,Pepsi
2023-09-20,2023,September,20,179.09,177.56,179.419,178.48950000000002,178.38,3696292.0,Pepsi
2023-09-21,2023,September,21,178.1,175.13,178.33,176.73000000000002,175.38,5351155.0,Pepsi
2023-09-22,2023,September,22,174.94,174.37,176.39,175.38,175.27,4542456.0,Pepsi
2023-09-25,2023,September,25,174.68,173.18,175.44,174.31,174.33,3553687.0,Pepsi
2023-09-26,2023,September,26,173.0,171.6387,173.72,172.67935,172.52,5213692.0,Pepsi
2023-09-27,2023,September,27,172.31,169.025,172.69,170.85750000000002,169.57,5729854.0,Pepsi
2023-09-28,2023,September,28,169.93,168.175,170.18,169.1775,169.5,4841646.0,Pepsi
2023-09-29,2023,September,29,170.51,168.0442,170.84,169.44209999999998,169.44,5194292.0,Pepsi
2023-10-02,2023,October,2,169.08,167.32,169.49,168.405,169.17,3838871.0,Pepsi
2023-10-03,2023,October,3,168.86,167.03,170.0,168.515,167.7,4873523.0,Pepsi
2023-10-04,2023,October,4,168.45,167.06,169.13,168.095,168.91,4134136.0,Pepsi
2023-10-05,2023,October,5,168.77,159.87,168.81,164.34,160.1,10556390.0,Pepsi
2023-10-06,2023,October,6,158.78,155.83,160.92,158.375,160.29,12774672.0,Pepsi
2023-10-09,2023,October,9,160.0,158.64,161.42,160.02999999999997,161.36,7244494.0,Pepsi
2023-10-10,2023,October,10,164.25,162.03,165.18,163.60500000000002,164.4,11456363.0,Pepsi
2023-10-11,2023,October,11,165.01,161.6,165.44,163.51999999999998,162.62,7371486.0,Pepsi
2023-10-12,2023,October,12,162.6,157.43,162.65,160.04000000000002,158.08,9024055.0,Pepsi
2023-10-13,2023,October,13,158.62,157.95,160.24,159.095,160.0,6758821.0,Pepsi
2023-10-16,2023,October,16,161.0,159.8,161.95,160.875,161.08,5605021.0,Pepsi
2023-10-17,2023,October,17,160.0,159.16,161.63,160.39499999999998,160.37,6411422.0,Pepsi
